id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
12709,I,0.875,0.6875,0.225,6.180191,2.8632995,1.4458245,1.984465,8.0
12710,M,1.7,1.3,0.4125,38.63900825,17.0097,9.128539,10.0640725,9.0
12711,F,1.6875,1.3125,0.4375,48.5059945,17.44911725,10.24834425,19.4194075,15.0
12712,M,1.7625,1.4125,0.5,49.5265765,23.71435675,10.70193625,14.17475,11.0
12713,I,1.125,0.8875,0.35,14.81261375,5.28718175,3.35941575,4.1106775,7.0
12714,F,1.675,1.3125,0.4875,43.2896865,20.14231975,8.40562675,11.623295,11.0
12715,M,1.2875,1.0,0.3625,23.6151335,7.767763,4.23825025,7.087375,13.0
12716,F,1.2625,1.0125,0.375,24.8058125,9.2135875,4.6776675,7.2291225,19.0
12717,F,1.4125,1.1125,0.3625,23.71435675,9.87980075,5.726599,7.087375,9.0
12718,M,1.3625,1.075,0.3875,23.983677,8.00873375,5.953395,8.221355,11.0
12719,M,1.4625,1.175,0.3375,26.2799865,13.11164375,6.860579,6.23689,9.0
12720,M,1.0625,0.775,0.3125,9.8939755,3.912231,1.7293195,3.685435,9.0
12721,I,0.6,0.45,0.125,1.45999925,0.60951425,0.3685435,0.510291,4.0
12722,M,1.475,1.1625,0.3625,25.69882175,11.5382465,4.77689075,7.087375,11.0
12723,M,1.4125,1.175,0.35,25.7129965,11.8784405,5.2446575,7.93786,11.0
12724,F,1.95,1.4875,0.4875,55.961913,16.5277585,14.8834875,17.27902025,17.0
12725,M,1.5625,1.2,0.4375,34.6147395,14.4298955,7.3992195,8.6465975,15.0
12726,F,1.3125,0.9875,0.3125,23.37416275,11.8784405,4.819415,5.839997,11.0
12727,F,1.4125,1.1,0.3875,22.566202,9.3269855,4.5075705,6.3786375,10.0
12728,I,1.3375,1.0375,0.3625,22.9914445,10.78698475,4.63514325,5.556502,10.0
12729,I,0.8375,0.625,0.225,5.10291,2.11203775,1.14815475,1.5592225,6.0
12730,M,1.3375,1.075,0.3375,22.97726975,8.94426725,5.0745605,6.80388,9.0
12731,I,1.2,0.925,0.2875,14.69921575,7.6260155,3.9972795,4.3941725,11.0
12732,I,1.125,0.85,0.2625,13.721158,5.9250455,2.99087225,3.2601925,6.0
12733,F,1.7125,1.325,0.4875,43.48172575,19.731252,9.808927,12.0485375,13.0
12734,F,1.2375,0.975,0.3,17.02387475,6.73300625,3.10427025,5.2446575,14.0
12735,I,1.1875,0.9375,0.3125,16.79707875,7.83863675,3.33106625,5.386405,8.0
12736,F,1.6625,1.275,0.425,36.6559035,17.70426275,8.15048125,10.035723,9.0
12737,M,1.625,1.3,0.5,40.78075575,17.42076775,7.1724235,13.04077,14.0
12738,F,1.4375,1.175,0.3375,27.68328675,10.90038275,6.066793,8.0796075,8.0
12739,M,1.6,1.2125,0.4,34.79901125,17.19397175,6.67630725,9.4970825,10.0
12740,F,1.2125,0.9375,0.325,16.51358375,6.50621025,3.86970675,5.10291,9.0
12741,M,1.45,1.175,0.4,27.9809565,12.34620725,4.06815325,8.788345,10.0
12742,M,1.55,1.2125,0.4125,34.529691,13.834556,6.350288,11.90679,17.0
12743,M,1.4125,1.125,0.3875,22.11261,8.3064035,4.32329875,7.7961125,11.0
12744,I,1.0875,0.8,0.25,10.27669375,4.46504625,2.26796,2.9766975,7.0
12745,F,1.5,1.1875,0.4,32.545226,14.04717725,7.01650125,8.448151,10.0
12746,I,1.2125,0.9125,0.25,15.5071765,6.33611325,3.8271825,5.2446575,8.0
12747,M,1.3625,1.0125,0.3625,22.94892025,8.46232575,4.9044635,7.5126175,12.0
12748,F,1.6625,1.275,0.4125,38.2434755,14.89766225,8.80251975,9.4970825,10.0
12749,F,1.575,1.2,0.45,33.38153625,17.1514475,7.881161,9.7805775,12.0
12750,I,1.3,1.0125,0.3625,17.76096175,7.64019025,4.43669675,5.2446575,9.0
12751,I,1.3625,1.125,0.4125,21.0069795,9.56795625,4.40834725,6.520385,9.0
12752,M,1.5375,1.1875,0.4125,32.92794425,14.855138,7.7394135,8.9300925,10.0
12753,M,1.475,1.1625,0.35,28.462898,13.4660125,6.50621025,6.80388,8.0
12754,I,0.825,0.6375,0.2125,5.783298,2.0128145,1.63009625,1.2190285,7.0
12755,M,1.45,1.1375,0.4125,27.612413,11.15552825,6.13766675,8.3631025,10.0
12756,I,0.9,0.7,0.1875,6.30776375,3.27436725,1.31825175,1.8427175,7.0
12757,M,1.5375,1.175,0.4125,36.0322145,17.61921425,8.2497045,8.7599955,10.0
12758,F,1.6125,1.25,0.4,31.808139,13.99047825,6.463686,8.9300925,10.0
12759,M,1.525,1.175,0.4125,32.205032,11.736693,6.973977,9.07184,11.0
12760,M,1.4625,1.1625,0.3875,27.65493725,13.5227115,6.690482,7.15824875,9.0
12761,I,1.0125,0.7625,0.225,9.19941275,4.77689075,1.8994165,2.9766975,7.0
12762,M,1.6125,1.25,0.4125,41.34774575,19.09338825,9.22776225,11.623295,11.0
12763,M,1.5375,1.1875,0.4125,31.581343,12.85649825,6.9456275,9.07184,14.0
12764,F,1.425,1.125,0.35,24.38057,11.15552825,4.12485225,6.9456275,11.0
12765,I,1.3125,1.025,0.35,19.66037825,8.88756825,4.09650275,5.2446575,8.0
12766,M,1.55,1.2125,0.4375,31.19862475,14.84096325,7.824462,10.0640725,9.0
12767,M,1.525,1.225,0.4125,30.107169,14.16057525,6.90310325,8.1363065,10.0
12768,M,1.6125,1.2625,0.425,45.74191825,14.17475,8.6465975,16.44271,18.0
12769,I,0.675,0.5125,0.1625,3.30271675,1.20485375,0.69456275,0.9922325,5.0
12770,M,1.375,1.075,0.4,26.138239,10.829509,5.6982495,7.030676,15.0
12771,I,1.15,0.8625,0.2625,11.77921725,4.7343665,2.4664065,3.18931875,7.0
12772,I,0.975,0.725,0.25,7.087375,3.005047,1.6726205,2.4097075,7.0
12773,M,1.6,1.2875,0.425,33.52328375,13.99047825,7.767763,9.7805775,9.0
12774,F,1.5125,1.1625,0.4125,30.7592075,14.6566915,6.350288,8.788345,9.0
12775,M,1.4,1.1,0.35,25.67047225,10.6310625,5.96756975,7.93786,10.0
12776,F,1.6875,1.3,0.4125,38.838815,15.762322,9.185238,11.3398,11.0
12777,F,1.375,1.0625,0.375,24.73493875,11.3398,5.3013565,6.87475375,10.0
12778,F,1.525,1.175,0.45,33.40988575,13.96212875,8.34892775,9.2135875,12.0
12779,I,1.1875,0.9,0.3,15.83319575,6.67630725,3.6003865,4.3941725,8.0
12780,I,0.95,0.6875,0.225,6.08096775,3.288542,1.37495075,2.08368825,7.0
12781,F,1.6625,1.3125,0.4375,41.730464,16.9246515,6.93145275,12.8990225,17.0
12782,I,0.875,0.6625,0.225,6.33611325,2.664853,1.31825175,1.85689225,6.0
12783,M,1.35,1.0625,0.3375,22.92057075,9.87980075,4.422522,6.0951425,8.0
12784,F,1.7375,1.4125,0.4375,49.90929475,19.731252,10.2341695,11.509897,11.0
12785,I,0.8,0.6,0.1875,4.309124,1.9561155,0.737087,1.2757275,6.0
12786,I,0.4125,0.3,0.0875,0.89300925,0.21262125,0.12757275,0.1417475,3.0
12787,F,1.6,1.25,0.3875,28.462898,13.8062065,5.99591925,7.93786,8.0
12788,M,1.175,0.8875,0.2875,13.437663,5.76912325,2.90582375,4.3941725,13.0
12789,F,1.525,1.175,0.3875,32.33260475,15.5638755,6.87475375,8.1363065,9.0
12790,M,1.65,1.3125,0.4,44.43784125,21.36134825,8.674947,10.4042665,10.0
12791,F,1.5125,1.175,0.4,27.499015,12.3320325,5.54232725,9.2135875,15.0
12792,M,1.4875,1.1875,0.3875,31.18445,13.9196045,5.40057975,9.922325,12.0
12793,F,1.175,0.9,0.3625,16.45688475,7.27164675,4.53592,4.9611625,8.0
12794,F,1.525,1.225,0.45,38.82464025,13.7495075,7.7394135,14.9968855,16.0
12795,I,1.3625,1.05,0.3125,21.58814425,10.546014,4.252425,5.8116475,8.0
12796,F,1.7625,1.4,0.5375,49.32813,24.39474475,8.731646,13.4660125,19.0
12797,F,1.6,1.2625,0.4875,38.11590275,17.8885345,8.6465975,10.9145575,10.0
12798,I,1.025,0.8125,0.2375,9.11436425,4.9044635,1.85689225,2.551455,7.0
12799,I,1.525,1.1625,0.4,30.71668325,13.097469,5.74077375,8.68912175,9.0
12800,M,1.5375,1.2,0.4125,32.10580875,15.35125425,6.8889285,8.164656,10.0
12801,F,1.5875,1.2125,0.4125,31.79396425,13.99047825,7.3425205,8.9300925,8.0
12802,I,1.0125,0.7625,0.2375,9.19941275,4.139027,1.7293195,2.36718325,8.0
12803,M,1.625,1.3125,0.4125,35.25260325,16.159215,8.9300925,9.355335,15.0
12804,I,0.5875,0.4,0.1,1.23320325,0.94970825,0.35436875,0.4252425,4.0
12805,I,1.0375,0.8125,0.25,10.73028575,4.309124,2.67902775,2.83495,7.0
12806,I,0.7,0.525,0.1625,3.3168915,1.5025235,0.80796075,0.850485,6.0
12807,I,1.2,0.95,0.275,15.5071765,6.05261825,3.685435,4.819415,8.0
12808,I,1.15,0.875,0.2875,13.53688625,6.67630725,3.10427025,3.0900955,7.0
12809,I,0.875,0.6625,0.2125,6.05261825,2.67902775,1.2757275,1.927766,6.0
12810,I,1.425,1.125,0.375,25.0326085,12.1052365,4.60679375,7.5126175,9.0
12811,F,1.5,1.1625,0.3625,30.5324115,14.0897015,6.7755305,8.9300925,11.0
12812,M,1.1125,0.8875,0.3125,11.77921725,4.819415,2.70737725,4.3941725,10.0
12813,F,1.6375,1.2625,0.4375,46.096287,23.926978,8.29222875,10.3475675,9.0
12814,M,1.5625,1.1625,0.4125,33.5374585,16.20173925,8.8166945,7.767763,9.0
12815,M,1.45,1.125,0.3625,27.1871705,13.551061,6.59125875,7.2291225,8.0
12816,F,1.1875,0.875,0.275,12.6155275,4.74854125,2.90582375,4.6776675,9.0
12817,I,1.2,0.975,0.325,14.4865945,5.74077375,2.2963095,4.6776675,9.0
12818,F,1.4625,1.1375,0.3875,27.555714,11.8784405,6.08096775,8.221355,18.0
12819,M,1.425,1.125,0.35,26.308336,11.679994,6.30776375,6.6621325,13.0
12820,F,1.4875,1.1375,0.4375,30.1922175,13.79203175,7.087375,9.07184,9.0
12821,I,0.975,0.75,0.25,7.087375,2.948348,1.6159215,2.4097075,10.0
12822,I,0.6375,0.4625,0.175,2.02698925,0.83631025,0.396893,0.7087375,5.0
12823,I,0.9375,0.7125,0.225,6.7188315,3.005047,1.11980525,2.1262125,7.0
12824,I,1.0875,0.8,0.25,12.6155275,5.4147545,2.56562975,2.90582375,7.0
12825,F,1.3,1.0125,0.3625,26.63435525,8.68912175,5.216308,10.3475675,12.0
12826,M,1.35,1.0375,0.3375,22.169309,8.97261675,4.94698775,6.80388,9.0
12827,M,1.675,1.275,0.475,43.6298805,17.349894,10.6877615,11.60912025,11.0
12828,F,1.5125,1.2625,0.475,35.3518265,9.05766525,8.9300925,10.77281,18.0
12829,I,1.2,0.975,0.3125,16.40018575,7.52679225,3.27436725,5.2446575,8.0
12830,M,1.475,1.2125,0.375,36.92522375,11.8784405,8.0229085,10.0640725,17.0
12831,M,1.575,1.2125,0.575,37.761534,18.07280625,7.427569,13.7495075,21.0
12832,I,1.4625,1.15,0.35,22.80717275,10.0073735,5.25883225,6.520385,11.0
12833,M,1.5875,1.3,0.4,38.68289275,17.02387475,7.767763,11.623295,12.0
12834,M,1.525,1.175,0.4,32.81454625,13.53688625,6.5487345,8.6465975,10.0
12835,M,1.4125,1.075,0.3625,24.0687255,12.1619355,4.5075705,5.5281525,8.0
12836,M,1.175,0.9,0.3125,13.53688625,6.81805475,2.93417325,3.96893,9.0
12837,F,1.6625,1.3,0.5125,51.49686675,19.504456,10.6877615,13.324265,11.0
12838,F,1.45,1.1625,0.4,26.52095725,11.169703,5.96756975,7.7961125,13.0
12839,F,1.5125,1.1875,0.375,32.16250775,12.20445975,7.15824875,9.922325,15.0
12840,M,1.75,1.325,0.5125,49.56259575,20.2698925,13.62193475,13.60776,11.0
12841,M,1.4125,1.0875,0.4,25.16018125,11.509897,5.556502,8.788345,9.0
12842,F,1.2125,0.95,0.375,14.8834875,5.82582225,3.5436875,4.6776675,10.0
12843,I,0.8125,0.6,0.175,4.43669675,1.5025235,1.1623295,1.13398,7.0
12844,M,1.6375,1.275,0.5125,38.612019,16.3009625,7.8528115,12.757275,12.0
12845,M,1.3875,1.0625,0.425,25.9397925,13.70698325,5.59902625,7.2291225,9.0
12846,I,0.975,0.725,0.225,7.44174375,3.912231,1.57339725,2.26796,6.0
12847,I,1.0125,0.75,0.225,8.51902475,3.47281375,1.80019325,2.5798045,7.0
12848,I,0.95,0.675,0.2375,8.901743,3.912231,1.63009625,2.551455,6.0
12849,F,1.3125,0.9875,0.3125,19.57532975,8.57572375,4.86193925,5.2446575,9.0
12850,F,1.325,1.05,0.325,24.84833675,10.61688775,5.42892925,6.463686,10.0
12851,I,1.2875,0.975,0.375,19.37688325,9.8939755,4.0539785,4.762716,8.0
12852,I,0.9125,0.675,0.225,5.783298,2.721552,1.1623295,1.7293195,6.0
12853,F,1.5625,1.25,0.4375,30.4190135,14.72756525,7.087375,9.4970825,9.0
12854,F,1.075,0.875,0.3,13.31009025,5.9817445,2.8066005,3.8271825,8.0
12855,M,1.3375,1.0375,0.375,21.58814425,8.54737425,4.252425,7.7961125,17.0
12856,F,1.2375,0.8875,0.275,13.36678925,5.51397775,2.65067825,4.706017,8.0
12857,I,1.0875,0.8125,0.275,10.33339275,4.66349275,2.33883375,2.9766975,7.0
12858,I,1.3125,1.0,0.3125,18.80989325,7.69688925,3.98310475,5.2446575,8.0
12859,M,1.725,1.3875,0.4625,47.35783975,18.653971,9.922325,14.2030995,13.0
12860,M,1.25,0.95,0.35,14.78426425,5.08873525,3.7137845,4.9611625,9.0
12861,I,0.9375,0.6875,0.2625,6.95980225,2.83495,1.304077,2.551455,8.0
12862,I,0.9375,0.7,0.225,7.654365,2.948348,1.51669825,2.551455,9.0
12863,F,1.675,1.3125,0.4,38.96638775,22.8213475,8.43397625,10.02154825,10.0
12864,I,0.9875,0.7375,0.2125,7.427569,3.061746,1.68679525,2.1829115,7.0
12865,I,0.9875,0.75,0.275,9.7238785,4.0539785,2.25378525,2.56562975,8.0
12866,F,1.5125,1.225,0.4125,32.33260475,16.93882625,6.7188315,9.355335,10.0
12867,I,0.6,0.4375,0.1375,1.45999925,0.58116475,0.56699,0.56699,5.0
12868,M,1.5375,1.1875,0.3875,30.0221205,11.169703,5.499803,8.788345,15.0
12869,M,1.4625,1.15,0.4,30.51823675,13.93377925,7.3425205,8.50485,11.0
12870,I,0.35,0.2875,0.0875,0.396893,0.09922325,0.0850485,0.1417475,5.0
12871,I,0.725,0.525,0.1875,3.288542,1.54504775,0.623689,0.9922325,7.0
12872,M,1.25,0.95,0.35,21.659018,9.17106325,3.72795925,6.23689,8.0
12873,F,1.3375,1.0125,0.4625,30.0221205,8.561549,5.59902625,9.922325,20.0
12874,I,1.2625,0.95,0.3,18.597272,8.06543275,3.47281375,4.819415,8.0
12875,M,1.6625,1.3125,0.45,36.230661,17.22232125,9.8939755,9.4970825,11.0
12876,I,0.725,0.525,0.1625,4.082328,1.70097,0.8788345,0.9922325,5.0
12877,F,1.4,1.125,0.35,26.251637,11.0846545,5.5281525,7.087375,8.0
12878,M,1.5125,1.175,0.5375,31.99241075,11.97766375,8.49067525,10.6877615,13.0
12879,F,1.6375,1.425,0.4625,44.69298675,18.83824275,10.9712565,9.4970825,24.0
12880,M,1.3,1.0125,0.4125,21.50309575,7.9095105,5.08873525,7.49844275,14.0
12881,M,1.4375,1.1125,0.4,25.86891875,10.21999475,6.4353365,7.7961125,13.0
12882,I,1.1,0.8625,0.325,11.38232425,4.7343665,2.2963095,3.685435,7.0
12883,F,1.175,0.925,0.3,13.154168,5.71242425,2.9199985,3.7137845,9.0
12884,F,1.15,0.875,0.35,15.09610875,7.93786,3.30271675,3.8271825,7.0
12885,I,1.0375,0.8125,0.3,9.31281075,3.98310475,2.22543575,2.6932025,8.0
12886,I,1.3,1.0,0.375,18.27125275,7.69688925,4.6209685,5.0178615,9.0
12887,I,1.3125,0.9625,0.4125,21.38969775,8.34892775,4.706017,5.10291,11.0
12888,M,1.5625,1.2125,0.4375,31.6096925,15.71979775,7.41339425,7.7961125,10.0
12889,F,1.325,1.0375,0.4,24.153774,5.443104,5.8116475,9.355335,14.0
12890,I,1.1875,0.925,0.3125,15.4504775,9.56795625,2.87747425,4.1106775,8.0
12891,M,1.45,1.175,0.35,24.73493875,12.4454305,5.9250455,7.654365,10.0
12892,F,1.5625,1.2,0.3375,33.06969175,16.62698175,6.690482,9.02931575,9.0
12893,M,1.6125,1.2,0.3875,37.15201975,14.911837,7.38504475,9.63883,11.0
12894,M,1.5125,1.2125,0.375,32.89959475,15.46465225,6.23689,8.6465975,12.0
12895,I,1.325,0.9875,0.3,14.9968855,6.13766675,3.061746,5.5281525,8.0
12896,I,0.5875,0.4375,0.1375,1.360776,0.52446575,0.35436875,0.4252425,4.0
12897,I,1.25,0.975,0.3125,16.88212725,7.92368525,3.27436725,3.685435,7.0
12898,I,1.425,1.1125,0.375,28.8314415,13.05494475,6.5487345,7.93786,9.0
12899,M,1.5125,1.15,0.4,30.0221205,13.08329425,6.25106475,7.7961125,11.0
12900,F,1.5875,1.275,0.4625,39.179009,14.92601175,9.11436425,10.61688775,13.0
12901,F,1.675,1.3125,0.4375,43.885026,19.40523275,12.54465375,11.12717875,10.0
12902,I,0.4375,0.325,0.1125,0.8221355,0.35436875,0.21262125,0.283495,3.0
12903,F,1.625,1.3125,0.475,39.405805,20.14231975,7.07320025,12.757275,11.0
12904,I,1.1375,0.8875,0.3,12.99824575,5.499803,2.778251,3.5436875,8.0
12905,F,1.4375,1.1625,0.4,27.499015,11.169703,6.22271525,8.3631025,12.0
12906,I,0.7375,0.5125,0.175,3.515338,1.587572,0.89300925,0.9922325,6.0
12907,M,1.6125,1.25,0.45,43.828327,17.90270925,10.56018875,11.1980525,10.0
12908,M,1.3,1.0125,0.325,20.87940675,8.54737425,4.23825025,5.10291,8.0
12909,I,1.05,0.85,0.2875,11.6516445,5.62737575,1.8994165,2.82077525,8.0
12910,M,1.3125,0.975,0.3625,22.11261,8.3064035,5.99591925,5.5281525,10.0
12911,M,1.375,1.1,0.4125,25.51455,10.0640725,4.83358975,7.2291225,27.0
12912,M,1.4875,1.1875,0.3875,31.241149,14.6566915,6.08096775,9.07184,11.0
12913,F,1.525,1.1875,0.4,32.72949775,12.11941125,7.030676,9.241937,16.0
12914,I,1.1625,0.8875,0.3125,14.16057525,6.73300625,2.79242575,4.3941725,8.0
12915,M,1.525,1.2125,0.425,26.63435525,10.56018875,6.3219385,9.7805775,16.0
12916,I,0.95,0.7375,0.25,7.6827145,3.2601925,1.6726205,2.4097075,6.0
12917,I,1.4875,1.1375,0.3875,35.777069,17.70426275,8.66077225,8.3631025,10.0
12918,M,1.3875,1.1,0.4,24.6924145,8.71747125,5.9250455,7.7961125,10.0
12919,M,1.25,0.95,0.3,16.42853525,6.67630725,3.69960975,5.2446575,8.0
12920,M,1.35,1.0,0.3125,22.55202725,11.60912025,4.15320175,4.819415,7.0
12921,I,1.0,0.75,0.25,8.06543275,3.515338,2.041164,2.36718325,6.0
12922,F,1.275,0.9875,0.3,16.51358375,7.257472,3.75630875,4.3941725,8.0
12923,M,1.3875,1.0875,0.3375,24.720764,13.947954,5.48562825,5.6699,7.0
12924,F,1.2375,0.9375,0.2875,17.50581625,8.50485,4.06815325,5.2446575,8.0
12925,I,0.925,0.6875,0.25,6.30776375,2.6932025,1.3891255,2.4097075,7.0
12926,F,1.625,1.275,0.575,43.6298805,18.58309725,9.015141,13.60776,13.0
12927,M,1.55,1.2,0.4125,35.62114675,13.2392165,7.087375,9.4970825,10.0
12928,I,1.025,0.75,0.275,8.9300925,3.40194,1.8994165,2.324659,6.0
12929,F,1.6875,1.375,0.45,47.003471,16.96717575,10.3475675,12.6155275,22.0
12930,M,1.5875,1.25,0.4125,37.77570875,16.79707875,7.427569,9.4970825,10.0
12931,F,1.55,1.25,0.4375,50.008518,23.31746375,10.262519,11.4815475,15.0
12932,M,1.6875,1.35,0.45,43.02036625,20.14231975,8.57572375,12.6155275,9.0
12933,F,1.3125,1.025,0.4,27.895908,13.891255,5.6982495,7.72523875,11.0
12934,I,0.7875,0.6,0.1875,4.12485225,2.041164,1.5025235,1.417475,6.0
12935,F,1.675,1.3125,0.4875,43.50230775,19.03668925,10.75863525,11.056305,17.0
12936,I,1.1375,0.825,0.25,11.21222725,6.3786375,2.4664065,3.118445,7.0
12937,M,1.575,1.2125,0.4125,30.844256,14.6566915,7.01650125,8.788345,10.0
12938,F,1.375,1.0875,0.4375,23.85610425,8.09378225,5.40057975,7.7961125,17.0
12939,M,1.4875,1.1875,0.375,35.6920205,13.99047825,6.27941425,11.3398,13.0
12940,I,1.075,0.8125,0.25,10.98543125,4.309124,2.4097075,2.9766975,7.0
12941,M,1.625,1.3,0.5375,42.354153,16.0741665,9.00096625,12.417081,10.0
12942,M,1.825,1.5125,0.525,60.786375,30.37648925,10.77281,13.1825175,11.0
12943,M,1.45,1.175,0.4,31.53881875,14.78426425,6.64795775,8.9300925,11.0
12944,M,1.6375,1.3125,0.4875,50.745605,19.7029025,9.015141,10.6310625,14.0
12945,F,1.575,1.225,0.45,31.127751,13.93377925,6.47786075,9.525432,12.0
12946,I,0.875,0.6625,0.225,7.10154975,3.175144,1.14815475,1.927766,7.0
12947,M,1.6,1.275,0.375,33.57998275,15.4504775,8.66077225,8.9300925,10.0
12948,F,1.525,1.175,0.4125,33.09124,16.62698175,6.577084,9.39785925,9.0
12949,F,1.3125,1.075,0.3125,26.7902775,11.623295,5.99591925,7.2291225,9.0
12950,I,1.2625,0.9875,0.3,15.74814725,6.78970525,3.6003865,4.9611625,9.0
12951,F,1.4125,1.1125,0.325,24.5790165,9.93649975,4.139027,8.50485,19.0
12952,I,0.8,0.6,0.2,5.59902625,2.721552,1.0489315,1.417475,6.0
12953,I,0.85,0.625,0.1875,5.06038575,2.0128145,1.14815475,1.417475,6.0
12954,M,1.425,1.05,0.4125,26.1098895,11.07047975,5.74077375,7.7961125,9.0
12955,I,0.575,0.4,0.1375,1.6726205,0.737087,0.35436875,0.4252425,4.0
12956,F,1.5375,1.2125,0.3625,28.98736375,12.77144975,6.81805475,8.3631025,11.0
12957,F,1.575,1.2875,0.4375,37.15201975,12.57300325,7.78193775,10.3475675,16.0
12958,F,1.5625,1.225,0.4,32.98464325,14.18892475,7.47009325,8.6465975,8.0
12959,M,1.2125,0.9875,0.3,14.81261375,5.4714535,3.81300775,4.3941725,8.0
12960,F,1.3,1.0875,0.4125,22.2543575,6.9456275,5.896696,7.654365,17.0
12961,I,1.0,0.7875,0.225,7.10154975,3.005047,1.51669825,2.1262125,8.0
12962,F,1.55,1.2125,0.425,33.40988575,11.1980525,7.89533575,11.1980525,18.0
12963,F,1.1,0.875,0.3125,12.51630425,4.9611625,3.0333965,3.40194,9.0
12964,M,1.5,1.1625,0.375,29.44095575,13.25339125,5.8683465,9.4403835,10.0
12965,F,1.4125,1.1375,0.3875,25.98231675,10.432616,4.89028875,7.654365,12.0
12966,I,1.075,0.8375,0.2875,11.7650425,5.17378375,2.16873675,3.118445,9.0
12967,I,1.2875,0.9875,0.3375,19.17843675,9.79475225,3.98310475,5.386405,9.0
12968,M,1.5125,1.1875,0.4,32.72949775,16.62698175,7.24329725,8.3631025,8.0
12969,F,1.5625,1.225,0.4375,34.7848365,15.705623,7.10154975,9.07184,10.0
12970,M,1.4875,1.2,0.45,30.94347925,14.18892475,6.350288,8.9300925,8.0
12971,I,1.1625,0.8875,0.3,14.44407025,5.65572525,2.28213475,3.3168915,7.0
12972,I,1.175,0.875,0.2625,11.41067375,4.60679375,2.87747425,3.8271825,8.0
12973,I,0.9375,0.725,0.2125,6.67630725,2.7499015,1.417475,2.4097075,6.0
12974,M,1.6125,1.3125,0.475,39.2640575,17.1514475,8.37727725,11.90679,11.0
12975,M,1.5,1.2,0.425,31.581343,11.736693,7.10154975,8.50485,12.0
12976,I,0.975,0.775,0.25,9.4970825,4.03980375,1.6159215,2.26796,6.0
12977,M,1.6375,1.3,0.4625,42.127357,20.2131935,9.241937,10.9145575,10.0
12978,F,1.2625,0.9875,0.3125,16.2442635,5.65572525,3.98310475,5.2446575,11.0
12979,M,1.425,1.1,0.3875,33.8776525,15.762322,6.973977,7.93786,12.0
12980,I,1.2,0.9875,0.2875,18.44134975,8.5898985,3.52951275,3.8271825,8.0
12981,M,1.5875,1.2625,0.375,36.117263,16.612807,8.4198015,9.7805775,10.0
12982,F,1.6375,1.2875,0.475,41.8722115,17.0380495,9.53960675,11.1980525,11.0
12983,I,1.2375,0.95,0.3125,14.81261375,6.4353365,3.04757125,4.252425,8.0
12984,M,1.7375,1.3375,0.4375,41.80133775,17.1514475,10.4609655,11.41067375,10.0
12985,I,1.075,0.825,0.3,10.19164525,4.89028875,2.2963095,3.3735905,8.0
12986,F,1.5625,1.1625,0.475,32.36095425,12.79979925,7.35669525,8.9300925,16.0
12987,I,0.95,0.7125,0.2375,8.9867915,4.32329875,1.8994165,2.1262125,7.0
12988,M,1.25,0.975,0.2875,16.23008875,8.448151,3.75630875,4.139027,8.0
12989,M,1.55,1.2375,0.4375,34.8415355,16.4143605,7.01650125,9.63883,10.0
12990,F,1.575,1.2125,0.425,34.03357475,15.1669825,7.087375,8.50485,9.0
12991,I,1.0625,0.7875,0.3125,9.185238,3.515338,1.984465,2.6932025,7.0
12992,I,0.8875,0.65,0.2125,5.613201,2.05533875,1.17650425,1.70097,6.0
12993,F,1.4625,1.15,0.3625,28.81726675,13.99047825,7.27164675,7.41339425,10.0
12994,F,1.475,1.1625,0.35,26.2232875,10.149121,6.25106475,7.7961125,10.0
12995,I,0.925,0.7125,0.225,7.9095105,3.75630875,1.3891255,2.1262125,7.0
12996,M,1.6125,1.3,0.4375,39.859397,20.525038,8.29222875,8.9867915,9.0
12997,F,1.5625,1.2,0.375,29.766975,13.65028425,7.3992195,7.654365,11.0
12998,M,0.9375,0.7,0.225,7.49844275,2.9766975,1.8994165,2.1262125,8.0
12999,F,1.5375,1.25,0.4,34.23202125,15.46465225,7.27164675,9.7805775,10.0
13000,F,1.5625,1.225,0.4,32.5168765,16.4143605,5.82582225,8.6465975,9.0
13001,I,1.2125,0.975,0.2875,16.68368075,7.9095105,3.58621175,4.6776675,8.0
13002,I,1.3,0.9875,0.325,16.45688475,6.917278,3.58621175,5.443104,9.0
13003,I,1.2375,0.9375,0.3125,14.2030995,5.953395,3.01922175,4.6776675,10.0
13004,I,0.7,0.525,0.15,3.1467945,1.5025235,0.56699,0.9922325,6.0
13005,M,1.3125,1.0,0.3125,16.9813505,7.86698625,3.18931875,5.2446575,9.0
13006,F,1.6,1.2,0.4,34.529691,15.52135125,8.164656,10.4042665,11.0
13007,M,1.575,1.2,0.3875,36.55668025,17.519991,9.808927,9.922325,10.0
13008,I,0.5375,0.3125,0.1125,1.45999925,0.41106775,0.15592225,0.26932025,5.0
13009,M,1.4125,1.0875,0.3875,29.80949925,12.0485375,4.77689075,11.056305,17.0
13010,I,0.95,0.725,0.2375,6.53455975,2.50893075,1.31825175,2.1262125,6.0
13011,F,1.325,1.0125,0.35,22.04173625,10.432616,4.52174525,5.10291,12.0
13012,I,0.825,0.65,0.2,5.57067675,2.4097075,1.09145575,1.5592225,6.0
13013,F,1.6125,1.25,0.4125,37.9032815,18.200379,7.7394135,9.7805775,9.0
13014,I,0.875,0.625,0.25,5.5848515,2.664853,1.00640725,2.48058125,6.0
13015,M,1.675,1.2625,0.425,37.0527965,18.5122235,8.278054,9.922325,11.0
